2800-HK,1/1/2000,,,,,,,,,,,,,,,,,,,,
Date,RET,RET_L1,RET_L2,RET_L3,RET_L4,RET_L5,RET_L6,RET_L7,RET_L8,RET_L9,RET_L10,RET_L11,RET_L12,RET_L13,RET_L14,RET_L15,RET_L16,RET_L17,RET_L18,RET_L19,RET_L20
6/22/01,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0,0.003766498,-0.018692114,-0.014706157,-0.007272783,-0.003616662,-0.003603585
6/26/01,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0,0.003766498,-0.018692114,-0.014706157,-0.007272783,-0.003616662
6/27/01,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0,0.003766498,-0.018692114,-0.014706157,-0.007272783
6/28/01,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0,0.003766498,-0.018692114,-0.014706157
6/29/01,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0,0.003766498,-0.018692114
7/03/01,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0,0.003766498
7/04/01,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519,0
7/05/01,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901,0.018622519
7/09/01,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159,0.007352901
7/10/01,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271,0.010929159
7/11/01,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009,0.007220271
7/12/01,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376,-0.010850009
7/13/01,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407,-0.007299376
7/16/01,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402,0.003656407
7/17/01,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601,-0.025879402
7/18/01,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659,-0.011299601
7/19/01,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448,-0.011428659
7/20/01,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419,0.015209448
7/23/01,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343,-0.015209419
7/24/01,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331,0.022728343
7/26/01,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811,-0.003752331
7/27/01,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435,-0.015151811
7/30/01,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985,0.003809435
7/31/01,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023,-0.015325985
8/01/01,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744,0.019121023
8/02/01,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0,0.003780744
8/03/01,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267,0
8/06/01,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056,-0.011385267
8/07/01,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869,-0.023167056
8/08/01,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655,0.00389869
8/09/01,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948,-0.015686655
8/10/01,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899,0.011787948
8/13/01,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928,-0.003913899
8/14/01,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113,-0.00392928
8/15/01,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195,-0.007905113
8/16/01,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202,-0.003976195
8/17/01,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351,-0.012024202
8/20/01,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0,-0.004040351
8/21/01,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818,0
8/22/01,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141,-0.004056818
8/23/01,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715,-0.012270141
8/24/01,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0,0.008196715
8/27/01,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439,0
8/28/01,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408,0.012170439
8/29/01,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195,0.016000408
8/30/01,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202,-0.003976195
8/31/01,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144,-0.012024202
9/03/01,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141,-0.008097144
9/04/01,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457,-0.012270141
9/05/01,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782,-0.008264457
9/06/01,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424,-0.016736782
9/07/01,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807,0.004210424
9/10/01,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991,-0.008438807
9/11/01,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049,0.025105991
9/12/01,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663,0.01232049
9/13/01,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878,-0.024794663
9/14/01,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216,-0.004192878
9/17/01,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686,-0.025533216
9/18/01,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675,-0.004319686
9/19/01,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233,-0.017467675
9/20/01,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265,0.013129233
9/21/01,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573,-0.017544265
9/24/01,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375,0.008810573
9/25/01,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688,0.00873375
9/26/01,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185,-0.008733688
9/27/01,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323,0.013072185
9/28/01,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642,-0.026317323
10/03/01,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325,-0.008928642
10/04/01,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603,0.017778325
10/05/01,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372,-0.022272603
10/08/01,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876,-0.018182372
10/09/01,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0,-0.032636876
10/10/01,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204,0
10/11/01,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194,0.004728204
10/12/01,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443,-0.093896194
10/15/01,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0,0.01542443
10/16/01,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644,0
10/17/01,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049,-0.031090644
10/18/01,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513,-0.005277049
10/19/01,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512,0.031252513
10/22/01,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994,-0.031252512
10/23/01,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449,-0.04324994
10/24/01,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257,0.0379449
10/26/01,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738,-0.005333257
10/29/01,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024,0.021164738
10/30/01,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201,0.020726024
10/31/01,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794,0.035268201
11/01/01,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349,-0.004962794
11/02/01,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0,0.039029349
11/05/01,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283,0
11/06/01,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186,-0.0291283
11/07/01,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909,0.038652186
11/08/01,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719,-0.009523909
11/09/01,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777,0.023641719
11/12/01,0,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543,-0.023641777
11/13/01,0.014051711,0,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667,-0.00961543
11/14/01,0.022989505,0.014051711,0,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288,-0.004842667
11/15/01,0.022472883,0.022989505,0.014051711,0,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794,0.019231288
11/16/01,0.004434652,0.022472883,0.022989505,0.014051711,0,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794,-0.038839794
11/19/01,0.008810573,0.004434652,0.022472883,0.022989505,0.014051711,0,0,0.02871019,-0.009661825,-0.004796183,0.024214254,0,0.009852207,-0.014742265,-0.014528023,-0.019048241,0.019048225,-0.004796183,0.049029374,-0.010000135,-0.004962794
